review_id,source_name,source_event_id,source_url,owner_username,caption,description_short,description_long,validation_status,validation_reasons,confidence_score,start_datetime,venue_name_raw,route,_raw_caption_ai_text,raw_model_text,created_at,thumbnail_url,stored_image_url,image_status ,image_storage_path,image_error
rev_1771794376389_dh9wif60,instagram,3833758712616668571,https://www.instagram.com/p/DU0PzysE02b/,palaciochiado,"Fevereiro no Palácio Chiado pede pausas bem escolhidas com o Menu Barão.
Conheça o nosso tataki de atum ou delicie-se com as opções que já bem conheçe.
Válido nos dias úteis, tendo incluído uma entrada, um prato principal e uma bebida.
Marque já a sua mesa!

February at Palácio Chiado calls for well-chosen pauses with the Barão Executive Menu.
Discover our tuna tataki, or indulge in the options you already know and love.
Valid on weekdays, including a starter, a main course and one drink.
Book your table now!

Bookings/ Reservas:
geral@palaciochiado.pt or/ou link bio

#palace #palaciochiado #lisbonfood #foodie #palacefood #wheretoeatinlisbon #lunch #menu",Well-chosen pauses with the Barão Executive Menu at Palácio Chiado available on weekdays.,"February at Palácio Chiado calls for well-chosen pauses with the Barão Executive Menu. Discover the tuna tataki or enjoy other popular options. The menu includes a starter, main course, and one drink. Valid on weekdays. Book your table now via email or link in bio.",fail,missing_or_invalid_start_datetime,0.9,,Palácio Chiado,needs_review,,,2026-02-22T21:06:16.389Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-mia3-2_cdninstagram_com_v_t51_2885-15_631693642_18451380292103081_44909_1771794378174_hj2le1.jpg,stored,inbox/scontent-mia3-2_cdninstagram_com_v_t51_2885-15_631693642_18451380292103081_44909_1771794378174_hj2le1.jpg,
rev_1771794392507_ecgmgeh3,instagram,3837379298466506573,https://www.instagram.com/p/DVBHCQBiKdN/,parabens.fun,"Oi, gather close by the bass bins’ hum,
Sun crackin’ gold and the night undone—
Carol Cois, the snail in an ice cream cart,
Ash on her feelers, a burnin’ heart,
Puffin’ slow as the dawn breaks pale,
“Life ain’t a race,” says the smokin’ snail.

Birthday kid with a foil crown bright,
Candles still dreamin’ of leftover night,
Ravers all buzzin’ on glitter and sound—
Carol peels eggs while the sun comes round,
Salt on her finger, eyes gone wide,
“Joy ain’t the chase, it’s the breath inside.”

Cig went cold, and she let it be,
Watched light spill soft through the Arroz trees,
Shared that egg with the birthday crew,
Felt like a child in the morning stew. 

So if you’re lost in the rush and wail,
Bask in our sun, like the smokin’ snail.

🚬 

Oi, chega perto do ronco do grave a vibrar,
Sol rachando em ouro, e a noite a se quebrar—
Carol Cois, o caracol no carrinho de gelado,
Cinza nos tentáculos, coração incendiado,
Suspira lento enquanto a aurora vem sutil,
“Vida não é corrida”, diz o caracol febril.

Aniversariante com coroa de alumínio a brilhar,
Velas ainda sonhando com a noite a ficar,
Ravers zumbindo em brilho e em som sem igual—
Carol descasca ovos com o sol matinal,
Sal no dedo, olhos abertos de prazer,
“A alegria não é caça, é o ar a viver.”

O cigarro esfriou, ela deixou estar,
Viu a luz suave nas árvores de Arroz passar,
Partilhou o ovo com a malta a sorrir,
Sentiu-se criança na manhã a florir.

Então se te perdes no pranto e no vendaval,
Banha-te no nosso sol, como o caracol a fumar.

🐌

First Parabéns of 2026 baby! 🎈 

Dexter @dexter_lx 
Afonso Afonso @a__fns
Marta @martavarellamonteiro 
Destiny’s Parents @kaitlyndavies @getmegingy 

March 8 2026 @ 8h
🚬🐌🤌🐣🪩🌞

+ pbns vibes committee ✨ 
@photograflea 
@turnbullalice
#dnylvvx 
@pom_lette 

++ some more surprises, tba! 👀

(๑ᵔ⤙ᵔ๑)

doors open @ 8h
7€ before 830h, 10€ after
—
portas abertas @ 8h
7€ antes de 830h, 10€ depois

🔗 
Tickets on RA / link in @parabens.fun bio",Birthday celebration with music and vibes featuring Carol Cois and friends.,"Join the celebration of the first Parabéns of 2026 on March 8, 2026 at 8h. Enjoy a vibrant gathering with bass bins, sunlight, and morning joy along with birthdays, ravers, and special vibes by Dexter, Afonso Afonso, Marta, and Destiny's Parents. Doors open at 8h with tickets priced at 7€ before 8:30h and 10€ after. Hosted by pbns vibes committee and featuring guests @photograflea, @turnbullalice, and more surprises to come.",fail,missing_venue_name_raw,0.95,2026-03-08 8:00:00,,needs_review,,,2026-02-22T21:06:32.507Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lax3-1_cdninstagram_com_v_t51_2885-15_638294783_17951145492091306_74384_1771794394705_o4ljtw.jpg,stored,inbox/scontent-lax3-1_cdninstagram_com_v_t51_2885-15_638294783_17951145492091306_74384_1771794394705_o4ljtw.jpg,
rev_1771794401373_brc8bx54,instagram,3837366964855860301,https://www.instagram.com/p/DVBEOxdDWxN/,museudofado,"O @museudofado dá hoje os parabéns a Helder Moutinho.
Nascido a 21 de fevereiro de 1969, em Oeiras, começou desde muito novo a frequentar as casas de fado com a família. Durante a sua juventude, explorou outros géneros musicais, rendendo-se ao fado aos 24 anos. 
Antes de lançar o seu primeiro disco, viu duas letras da sua autoria serem gravadas por Mísia. Primeiro “Trago A Saudade Esquecida - Fado Carriche”, para uma música de Raúl Ferrão, e depois “Não Guardo Saudade à Vida”. Encontram-se ainda letras da sua autoria em álbuns de Maria Dilar (Fados de Saudade, 1997), Joana Amendoeira (À Flor da Pele, 2006), Ana Laíns (Sentidos, 2006), Marco Oliveira (Retrato, 2008), Chico Madureira (Regresso, 2006), Marco Rodrigues (Fados da Tristeza Alegre, 2006) ou Raquel Tavares (Bairro, 2008).
A sensibilidade poética e a alma fadista de Helder Moutinho perpassam os seus álbuns: ""Sete Fados e Alguns Cantos"" (1999), ""Luz de Lisboa"" (2004), ""Que Fado É Este Que Trago?"" (2008), ""1987"" (2013), ""O Manual do Coração"" (2016) e ""Os Dias da Liberdade – Um Tributo a João Monge"" (2025), este último apresentado num concerto inesquecível do ciclo Há Fado no Cais, em 2025.
Para o @heldermoutinho, uma salva de palmas.

📸© EGEAC, José Frade 

#MuseudoFado #LisboaCultura #heldermoutinho #aniversário","O Museu do Fado celebra o aniversário de Helder Moutinho, cantor e compositor de fado.","O Museu do Fado dá os parabéns a Helder Moutinho pelo seu aniversário. Nascido em 21 de fevereiro de 1969, em Oeiras, Helder Moutinho tem uma carreira marcada pela sensibilidade poética e pelo fado presente em vários álbuns lançados entre 1999 e 2025. O último álbum, 'Os Dias da Liberdade – Um Tributo a João Monge', foi apresentado num concerto inesquecível do ciclo Há Fado no Cais em 2025. Para ele, uma salva de palmas.",fail,missing_or_invalid_start_datetime,0.9,,Museu do Fado,needs_review,,,2026-02-22T21:06:41.373Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/instagram_flyp3-1_fna_fbcdn_net_v_t39_30808-6_639491189_1317859213707049_1026668_1771794402841_k3adiy.jpg,stored,inbox/instagram_flyp3-1_fna_fbcdn_net_v_t39_30808-6_639491189_1317859213707049_1026668_1771794402841_k3adiy.jpg,
rev_1771794416037_1vdj6xt8,instagram,3835902460909427221,https://www.instagram.com/p/DU73Pb3jZoV/,museudofado,"Hoje é o dia dele. Nascido a 19 de fevereiro de 1920, no Rosmaninhal, Joel Pina desenhou um percurso artístico singular, ao longo de cerca de 80 anos de atividade artística. Gravou mais de 300 discos, imortalizou inúmeros temas e percorreu os principais palcos nacionais e internacionais. Por vezes na sombra, o seu génio musical iluminou as grandes vozes do Fado dos séculos XX-XXI. Responsável pela introdução da viola-baixo na história do Fado, foi também o criador de uma linguagem musical e de uma sonoridade onde hoje todos podemos reconhecer-nos. Ao longo de quase três décadas, acompanhou Amália Rodrigues nos grandes palcos do mundo. A sua marca pioneira é, ainda hoje, inspiração e exemplo para diferentes gerações de artistas. Neste dia, partilhamos imagens de momentos inesquecíveis do concerto promovido pelo @museudofado no @teatrosaoluiz em 2020, na celebração do seu centenário.
Muitas saudades, querido Mestre Joel Pina!

📷© EGEAC, José Frade

Com Lisboa Cultura

#museudofado #LisboaCultura #joelpina #fado #violabaixo",Concerto comemorativo do centenário de Joel Pina no Teatro São Luiz em 2020.,"Evento comemorativo do centenário do músico Joel Pina, celebrado com um concerto promovido pelo Museu do Fado no Teatro São Luiz em Lisboa, no ano de 2020. O concerto destacou a carreira excepcional do músico, eternizado pela sua contribuição ao Fado, especialmente na introdução da viola-baixo e pelo acompanhamento de Amália Rodrigues.",fail,missing_or_invalid_start_datetime,0.9,,Teatro São Luiz,needs_review,,,2026-02-22T21:06:56.037Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-bom2-3_cdninstagram_com_v_t39_30808-6_627681648_1303834268442877_215488_1771794417774_5boejp.jpg,stored,inbox/scontent-bom2-3_cdninstagram_com_v_t39_30808-6_627681648_1303834268442877_215488_1771794417774_5boejp.jpg,
rev_1771794495590_iark82nh,instagram,3628102383926510227,https://www.instagram.com/p/DJZm-VKsAKT/,lisboacomedyclub,"As noites do Lisboa Comedy Club continuam escaldantes! A receita é sempre a mesma, rir a bom rir, comer e beber. Sim, sim, tudo isso no mesmo sítio! Anda daí!

#comediantes #stand-up #lisboacomedyclub #comedia #unicaminoriaquenaosequeixa #crepes  #doraemon #cristiano #standup",Noites de stand-up comedy com comida e bebida no Lisboa Comedy Club.,"As noites do Lisboa Comedy Club continuam escaldantes com muita comédia, stand-up, comida e bebida. Vem rir, comer e beber num ambiente divertido.",fail,missing_or_invalid_start_datetime,0.85,,Lisboa Comedy Club,needs_review,,,2026-02-22T21:08:15.590Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_496854459_18044755112388606_45137_1771794497176_jcfmst.jpg,stored,inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_496854459_18044755112388606_45137_1771794497176_jcfmst.jpg,
rev_1771794509821_rvbb0plm,instagram,3834621571814481362,https://www.instagram.com/p/DU3UAC8DV3S/,lebullcomedyroom,"Não precisam de alugar a sala, se for para um Roast nós oferecemos @marianabossy @mafaldacreative 😉 e como estamos à grande até cedemos um charriot.

É quando quiserem 🤘🏽

#lisboacomedyclub #terapianacave #roastplagioVSadelaide #charriotshamuitos",Roast battle between Plágio and Adelaide Batista.,"Join the comedy roast battle featuring Plágio, with Mariana Bossy and Mafalda Creative, versus Adelaide Batista and daughter.",review,missing_or_invalid_start_datetime,0.9,,Lisboa Comedy Club,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.9,
  ""title"": ""Comedy Roast Battle"",
  ""description_short"": ""Roast battle between Plágio and Adelaide Batista."",
  ""description_long"": ""Join the comedy roast battle featuring Plágio, with Mariana Bossy and Mafalda Creative, versus Adelaide Batista and daughter."",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": ""Lisboa Comedy Club"",
  ""venue_address"": """",
  ""category"": ""comedy"",
  ""tags"": [""comedy"", ""roast"", ""live performance""],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": """",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: '02/09/24'"",
    ""Saw: 'Lisboa Comedy Club'"",
    ""Saw: 'Comedy Roast Battle'"",
    ""Text says: 'Plágio', 'Mariana Bossy e Mafalda Creative', 'Adelaide Batista e Filha'""
  ]
}",,2026-02-22T21:08:29.821Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_631940264_18038626151777617_27852_1771794511342_5chjo7.jpg,stored,inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_631940264_18038626151777617_27852_1771794511342_5chjo7.jpg,
rev_1771794526520_gkweg4bg,instagram,3833972299695653566,https://www.instagram.com/p/DU1AX5KDAK-/,kennystones,"o maior scam do século XXI, aparelhos auditivos. 
#portugal #comediaportugal #standupcomedy #alentejo #goucha",Comedy show featuring O Goucha.,"Comedy performance by O Goucha, focused on humor related to 'aparelhos auditivos'.",review,missing_or_invalid_start_datetime,0.85,,Lisboa Comedy,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.85,
  ""title"": ""O Goucha"",
  ""description_short"": ""Comedy show featuring O Goucha."",
  ""description_long"": ""Comedy performance by O Goucha, focused on humor related to 'aparelhos auditivos'."",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": ""Lisboa Comedy"",
  ""venue_address"": """",
  ""category"": ""comedy"",
  ""tags"": [""comedy"", ""stand-up"", ""Lisboa""],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": """",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: 'aparelhos auditivos'"",
    ""Saw: 'O Goucha'"",
    ""Saw: venue name/logo""
  ]
}",,2026-02-22T21:08:46.520Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-2_cdninstagram_com_v_t51_2885-15_631154936_2276015456215577_521141_1771794527851_5i9uqa.jpg,stored,inbox/scontent-atl3-2_cdninstagram_com_v_t51_2885-15_631154936_2276015456215577_521141_1771794527851_5i9uqa.jpg,
rev_1771794617936_54fvx22k,instagram,3833988784073825133,https://www.instagram.com/p/DU1EHxbjVtt/,vago.lisboa,"Feu St-Antoine (@feu.st.antoine) é Pierre Guerineau, músico, produtor e pensador de som com pegada em várias frentes. Ao lado de Marie Davidson, além da produção dos seus discos, tem também os Essaie Pas e, enquanto músico a solo, editou trabalhos como ‘L’eau par la soif’ ou ‘People Hugging EP’, peças magistrais na hora de talhar ambiências de música obscuramente catchy. Amanhã, pelo meio de temporada em Lisboa, visita-nos de novo para início de semana. 

📷 @sunblindstudios

CVLT (@djcvlt) regressa para quarta-feira de residência. Desta vez, a noite é dedicada ao dub e ao soundsystem. É-nos familiar a enorme versatilidade de Nicolai no que diz respeito à música mais desviaste, além de house, IDM, balearic, etc., é constante como se vai sempre manifestando o dub a unir todas as suas influências. E assim, caminhamos para a terceira sessão de residência inaugural de 2026.

Noite de quinta-feira com IBM Doily (@ibmdoily), coleccionador e digger aficcionado. A música sobre a qual se debruça pode andar à volta da street soul, kwaito, downtempo, zouk e tantas outras que seria desleal tentar, inclusive, listar - espreitem o ‘New Forever’, programa com que brilha na Loose FM (@loose.fm). Estreia por Lisboa de DJs DJ que muitos admiram e de quem seguem religiosamente o trabalho. Logo, a partir das 19:00 com o DJ set a arrancar pelas 22:00.

Anya (@ajavybz) de volta ao Vago. DJ e radio host da NTS Live, é conhecida por saber multiplicar-se em várias sonoridades dentro de cada DJ set. A tocar na nossa cabine desde o nosso primeiro ano, Anya continua a crescer no DJing, marcando presença pela segunda vez no cartaz do coqueluche europeu Dekmantel em Amesterdão. Sexta-feira na Rua das Gaivotas, metade das Javybz a trazer música festiva.

Sobre Esther(@baron72) - “Born in 1972 in posh NYC, ESTHER is not a DJ but one of the first sound curators playing in clubs. ESTHER is a conceptual art project, using music as a media paint brush. Exploring minimal techno and deep progressive , ESTHER takes you on a journey into the unknown, of deep underground alternative sounds. Basically, the rich bitch from Upper East Side is back in town. As it sounds”.","Multiple nights of music featuring Feu St-Antoine, CVLT, IBM Doily, Anya, and Esther with diverse electronic, dub, soul, and techno performances in Lisbon.","Feu St-Antoine (Pierre Guerineau) visits Lisbon to start the week with a solo set and production highlights alongside Marie Davidson and Essaie Pas. CVLT (DJ Cvlt) returns for a residency night focused on dub and soundsystem music. IBM Doily debuts in Lisbon with a diverse set crossing street soul, kwaito, downtempo, and more. Anya, a DJ and radio host from NTS Live, brings festive sounds on Friday, marking her second time at Dekmantel festival. Esther, a sound curator and conceptual art project from NYC, delivers deep progressive and minimal techno, offering a journey into deep underground alternative sounds. Events happen mid-week through Friday in Rua das Gaivotas.",fail,missing_or_invalid_start_datetime,0.95,,Rua das Gaivotas,needs_review,,,2026-02-22T21:10:17.936Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-det1-1_cdninstagram_com_v_t51_2885-15_629094847_18131767270521378_90278_1771794619646_wc88m0.jpg,stored,inbox/scontent-det1-1_cdninstagram_com_v_t51_2885-15_629094847_18131767270521378_90278_1771794619646_wc88m0.jpg,
rev_1771794632838_q42bajnw,instagram,3835170394277466854,https://www.instagram.com/p/DU5QydsANLm/,cinemasaojorge,"18 de fevereiro. Há 480 anos, morria o herético e revolucionário Martinho Lutero.

Bom dia.

#cinemasãojorge #culturalisboa #JonathanPryce #martinlutherhereticmovie",Comemoração dos 480 anos da morte de Martinho Lutero no cinema São Jorge.,"No dia 18 de fevereiro, é lembrada a morte do herético e revolucionário Martinho Lutero, em evento realizado no cinema São Jorge, Lisboa. O evento celebra a figura histórica e a estreia ou exibição do filme Martin Luther Heretic com Jonathan Pryce.",fail,missing_or_invalid_start_datetime,0.85,,Cinema São Jorge,needs_review,,,2026-02-22T21:10:32.838Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-2_cdninstagram_com_v_t39_30808-6_635218447_1392242342942017_634129_1771794634187_umcz5o.jpg,stored,inbox/scontent-lga3-2_cdninstagram_com_v_t39_30808-6_635218447_1392242342942017_634129_1771794634187_umcz5o.jpg,
rev_1771794662948_15sjffkw,instagram,3784418293448766006,https://www.instagram.com/p/DSE9GMegPI2/,meokalorama,"MEO KALORAMA 2026 👁️ 28 • 29 • 30 Agosto / August 2026

Primeiras confirmações e Passe Geral disponível em meokalorama.pt. Fazes parte da Comunidade MEO KALORAMA ou subscreveste a Waiting List? Espreita o teu email. 

First announcement is out and the 3-Day Pass is now available at meokalorama.pt. Are you in the MEO KALORAMA Community or joined the Waiting List? Check your email.

Ya tenemos nuestras primeras confirmaciones!! 
Hazte con tu bono en en meokalorama.pt. 
¿Formas parte de la Comunidad MEO KALORAMA o te apuntaste a la Lista de Espera? Echa un vistazo a tu correo electrónico.

#WeAreMEOKALORAMA","MEO KALORAMA festival happening on August 28, 29, and 30, 2026. First confirmations announced and 3-Day Pass available.","The MEO KALORAMA 2026 festival is scheduled for August 28, 29, and 30, 2026. The first artist confirmations have been announced and a 3-Day Pass is available for purchase at meokalorama.pt. If you are part of the MEO KALORAMA Community or joined the Waiting List, check your email for more details.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.95,,,needs_review,,,2026-02-22T21:11:02.949Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_591622102_18054279617664559_42229_1771794664767_7rg6d6.jpg,stored,inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_591622102_18054279617664559_42229_1771794664767_7rg6d6.jpg,
rev_1771794705668_3aaagtzf,instagram,3837663926813601639,https://www.instagram.com/p/DVCHwI1Di9n/,tokyolisboa,"Apareceu o sol, voltaram os sorrisos mas os teus sábados continuam a ser aqui, connosc! Saturday Night TOKYO 🤘 bora?",Sábados divertidos em TOKYO com música e boa energia.,"Apareceu o sol, voltaram os sorrisos. Os sábados continuam a ser aqui, connosco, no evento Saturday Night TOKYO. Venha desfrutar de uma noite animada com música e bons momentos.",fail,missing_or_invalid_start_datetime,0.8,,TOKYO,needs_review,,,2026-02-22T21:11:45.668Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639538396_2393447637826795_206449_1771794707155_15ad6f.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639538396_2393447637826795_206449_1771794707155_15ad6f.jpg,
rev_1771794713771_4snm68i7,instagram,3824452108582399316,https://www.instagram.com/p/DUTLu4QjC1U/,violetakaviolet,"ANGEL regressa à sua primeira casa, Arroz Estúdios, para um evento diurno e wholesome com duas salas e um clássico da cena mundial, @djflight (UK / @eq50dnb /@metalheadzmusic ) - uma verdadeira Gigante, tanto na vida como nos pratos. 

A queen angelita Mix’Elle acompanha na sala dnb e Violet faz um b2b com uma das suas, nossas DJs fav - @sound.preta 🫂 Na sala @quanticaonline temos uma constelação de estrelas brilhantes da comunidade artística: @slowmo.mike @e.l.bango @_princesa.da.madrugada_ (DJ revelação 2026, ouviram primeiro aqui) e @wugorila 🤗

Já passaram 7 meses desde que o nosso ninho de Bass Girlies e Luzes Rosa adormeceu por uns tempos em solidariedade (e luto, para sermos sinceras) com a sua antiga casa, o Planeta Manas. Mas as residentes Mix’Elle e Violet, bem como as nossas queridas ravers, sentiram muito a falta das vibes infnitas, do amor palpável e da música sub-heavy. 

Junta-te a nós para celebrar este regresso aos breaks malucos num ambiente inclusivo, fofo e revolucionário. Muitos dos sets serão transmitidos ao vivo pela Rádio Quântica para que não haja fomo mesmo que estejam longe de Lisboa ou simplesmente queiram ficar em casa.  Bilhetes no link do perfil da Violet.

Se neste momento da tua vida não puderes comprar bilhete, envia uma mensagem direta para @quanticaonline no Instagram para entrar na lista de solidariedade. Temos algumas vagas disponíveis, por favor sejam atenciosas para que quem realmente precisa possa utilizar <3

Lembramos que a ANGEL é um evento para todas as pessoas mas criado a pensar nas girlies e nas manas - priorizamos a solidariedade e a paz - nenhum tipo de discriminação tem lugar aqui ✊

Ansiosas por dançar com as ravers angelitas mais fofas do mundo!","Evento diurno com duas salas, DJ Flight (UK) e DJs residentes Mix’Elle, Violet, Sound Preta, entre outros.","ANGEL regressa à sua primeira casa, Arroz Estúdios, para um evento diurno e wholesome com duas salas e um clássico da cena mundial, DJ Flight (UK) - uma verdadeira Gigante, tanto na vida como nos pratos. A queen angelita Mix’Elle acompanha na sala dnb e Violet faz um b2b com uma das suas, nossa DJ favorita, Sound Preta. Na sala Quantica temos uma constelação de estrelas da comunidade artística: Slowmo Mike, E.L. Bango, Princesa da Madrugada (DJ revelação 2026) e Wugorila. O evento celebra o regresso às vibes e à música sub-heavy num ambiente inclusivo, fofo e revolucionário. Sets transmitidos ao vivo pela Rádio Quântica. Disponível lista de solidariedade para quem não puder comprar bilhete. Evento criado a pensar nas girlies e manas, priorizando solidariedade e paz, sem discriminação.",fail,missing_or_invalid_start_datetime,0.9,,Arroz Estúdios,needs_review,,,2026-02-22T21:11:53.771Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-2_cdninstagram_com_v_t51_2885-15_627607458_18559797169005777_58551_1771794715316_iwc9zt.jpg,stored,inbox/scontent-lga3-2_cdninstagram_com_v_t51_2885-15_627607458_18559797169005777_58551_1771794715316_iwc9zt.jpg,
rev_1771794750920_mfd75snp,instagram,3838151371501876305,https://www.instagram.com/p/DVD2lZEjDRR/,jonas___rocha,"Continuem a votar nos mesmos!

#humor #comedia #standupcomedy #meteorologia",Comedy performance on stage.,A stand-up comedy show with a comedian performing for an audience.,review,missing_or_invalid_start_datetime,0.8,,Lisboa Comedy Club,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.8,
  ""title"": ""Stand-up Comedy"",
  ""description_short"": ""Comedy performance on stage."",
  ""description_long"": ""A stand-up comedy show with a comedian performing for an audience."",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": ""Lisboa Comedy Club"",
  ""venue_address"": """",
  ""category"": ""comedy"",
  ""tags"": [
    ""comedy"",
    ""stand-up"",
    ""live performance""
  ],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": ""EUR"",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: 'Lisboa Comedy'"",
    ""Stage setup with comedian""
  ]
}",,2026-02-22T21:12:30.920Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_639657585_2284910162041112_293567_1771794752132_9vx15u.jpg,stored,inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_639657585_2284910162041112_293567_1771794752132_9vx15u.jpg,
rev_1771794772555_s0tb6cg1,instagram,3837367286324109722,https://www.instagram.com/p/DVBETc2DaGa/,villageundergroundlisboa,"Hoje, a partir das 17h, Samba de Ocasião no Village Underground Lisboa, um encontro de amigos que vivem o samba de forma intensa e cheia de alma. Dos clássicos aos “Lados B”, coro e instrumentos afinados e muita dança na Esplanada até às 22h. A entrada é gratuita.

 #SambaDeOcasião #VillageUndergroundLisboa #VUL #CultureContainers","Encontro de amigos que vivem o samba com coro, instrumentos e dança na esplanada.","Hoje, a partir das 17h, Samba de Ocasião no Village Underground Lisboa, um encontro de amigos que vivem o samba de forma intensa e cheia de alma. Dos clássicos aos “Lados B”, coro e instrumentos afinados e muita dança na Esplanada até às 22h. A entrada é gratuita.",fail,missing_or_invalid_start_datetime,0.95,,Village Underground Lisboa,needs_review,,,2026-02-22T21:12:52.555Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_639580816_18566147545057474_36456_1771794773945_iuakiq.jpg,stored,inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_639580816_18566147545057474_36456_1771794773945_iuakiq.jpg,
rev_1771794781422_nxff7vbu,instagram,3810746135397964542,https://www.instagram.com/p/DTifWuBlpr-/,luxfragil,"Estes todos e mais alguns, por aqui, no próximo trimestre. Datas e actualizações regulares em www.luxfragil.com",Vários eventos ao longo do próximo trimestre no Lux Frágil.,Diversos eventos musicais e culturais acontecerão ao longo do próximo trimestre no Lux Frágil. Datas e atualizações regulares disponíveis no site oficial www.luxfragil.com.,fail,missing_or_invalid_start_datetime,0.8,,Lux Frágil,needs_review,,,2026-02-22T21:13:01.422Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-sjc6-1_cdninstagram_com_v_t39_30808-6_615172188_1307245777876525_680705_1771794783246_39i8lf.jpg,stored,inbox/scontent-sjc6-1_cdninstagram_com_v_t39_30808-6_615172188_1307245777876525_680705_1771794783246_39i8lf.jpg,
rev_1771794794570_d2po9sl1,instagram,3833723798659304424,https://www.instagram.com/p/DU0H3uiDIvo/,jfbenfica,"O cinema regressa hoje ao Cine Teatro Turim às 19h30 enquanto que às 21h00 Malú Garcia sobe ao palco do Auditório Carlos Paredes para um concerto onde entram fado, morna, tango e jazz. Os bilhetes para o Turim e para o Auditório Carlos Paredes podem ser adquiridos na Ticketline ou no local. Já amanhã, a partir das 15h00, com partida do terminal do Colégio Militar, teremos a segunda edição do Desfile de Carnaval Entre Portas. Participe! ⏩️","Cinema at Cine Teatro Turim, Malú Garcia concert at Auditório Carlos Paredes, and Carnaval Parade starting at Colégio Militar terminal.","Today at 19h30, the cinema returns to Cine Teatro Turim. At 21h00, Malú Garcia performs a concert at Auditório Carlos Paredes featuring fado, morna, tango, and jazz. Tickets for these events are available via Ticketline or at the venue. Tomorrow, starting at 15h00 from the Colégio Militar terminal, the second edition of the Desfile de Carnaval Entre Portas will take place.",fail,missing_or_invalid_start_datetime,0.95,,Cine Teatro Turim / Auditório Carlos Paredes / Terminal do Colégio Militar,needs_review,,,2026-02-22T21:13:14.570Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_636733038_18554189617050601_41165_1771794796285_d15gjv.jpg,stored,inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_636733038_18554189617050601_41165_1771794796285_d15gjv.jpg,
